0.788823127746582,﻿店舗を作るんじゃなくてそれなりに誰でも手に入れられる商品を作ってくれるところに言葉に上手く出来ない優しさを感じる
0.7635244727134705,小さい子はにんにくは刺激的に感じるかもとかそういう配慮ができるのがすごいと思う
0.7774452567100525,この人は周りからすると小さな事に見えることも好きな事に諦めず取り組み続けてこうした結果を残せているから尊敬します希望の星です
0.7705817222595215,時代に残るものを明確に作れるってのは誰にでも出来ることじゃないよすげえなあ
0.7463671565055847,お店に行かなきゃ食べれないとかじゃなくてコンビニで買えるっていうのに優しさ感じる
0.7825924158096313,ラーメンなら豚骨以外断固拒否の自分だけどなぜかこれは食べてみたいと思った
0.7613095641136169,自分のやりたいことにこまで真剣に向き合って努力してしっかり結果残すことってできるようで中できないことだから本当に尊敬する
0.7811914682388306,ラーメンの無い世界なんて考えられないほんとにラーメンって多くの人を救ってると思う
0.8082672953605652,東京にラーメン店を開くとかじゃなくて手頃な価格で全国で買えるカップ麵にしたところがヒカキンって感じして好き
0.7727453112602234,実際口に合う合わないは絶対あると思うけどこまで頑張った過程を考えるとそんなの関係なく食べたいって思う
0.7672488689422607,0年振りくらいにhikakintv開いたけどオープニングが全く変わってなくてなんか安心したいつでも帰ってきていっていう安心感ある
0.7847141623497009,こういう有名人が関わる商品って大体ちょっと口出すくらいで後は全部任せるって感じの印象だったけどヒカキンはめちゃくちゃ従事してやっぱこの人違うなって思ったわ
0.7819499969482422,内容がなんであれ夢を叶えるってのは普通の人ではなかなか成し遂げれないことだからほんとに凄いと思う
0.8027531504631042,こうゆう有名人の商品ってぼったくり多いけどヒカキンさんはちゃんと商品として出すのは尊敬
0.7963840365409851,いやすごすぎるわyoutube活動だけでも忙しすぎるのにその合間を縫って自分の夢を叶える活動をするなんて
0.7937562465667725,本当に真面目な方やな尊敬するわ
0.7767098546028137,単純に小麦アレルギーで麺が食べられないからカップ飯あるの嬉しい
0.7943959832191467,いくら企画とはいえしっかり色と研究して自分なりのラーメン作ってるのがすごい尊敬するわ
0.8103391528129578,自分の好きな料理を自分が手を加えて商品として出せるのって本当に凄いことだよなぁ
